,vanilla_name,btw_name,vanilla_path,btw_path,delete,category
411,powered_rail,goldenRail,/assets/minecraft/textures/block/powered_rail.png,/textures/blocks/goldenRail.png,,block
412,powered_rail_on,goldenRail_powered,/assets/minecraft/textures/block/powered_rail_on.png,/textures/blocks/goldenRail_powered.png,,block
413,prismarine_bricks,decoBlockPrismarineBrickColumn,/assets/minecraft/textures/block/prismarine_bricks.png,/textures/blocks/decoBlockPrismarineBrickColumn.png,,block
414,prismarine_bricks,decoBlockPrismarineBrick,/assets/minecraft/textures/block/prismarine_bricks.png,/textures/blocks/decoBlockPrismarineBrick.png,,block
415,pumpkin_side,pumpkin_side,/assets/minecraft/textures/block/pumpkin_side.png,/textures/blocks/pumpkin_side.png,,block
416,pumpkin_stem,stem_straight,/assets/minecraft/textures/block/pumpkin_stem.png,/textures/blocks/stem_straight.png,,block
417,pumpkin_top,pumpkin_top,/assets/minecraft/textures/block/pumpkin_top.png,/textures/blocks/pumpkin_top.png,,block
418,purple_concrete,decoBlockConcrete_purple,/assets/minecraft/textures/block/purple_concrete.png,/textures/blocks/decoBlockConcrete_purple.png,,block
419,purple_concrete,decoBlockConcreteColumn_purple,/assets/minecraft/textures/block/purple_concrete.png,/textures/blocks/decoBlockConcreteColumn_purple.png,,block
420,purple_concrete_powder,decoBlockConcretePowder_purple,/assets/minecraft/textures/block/purple_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_purple.png,,block
421,purple_glazed_terracotta,decoBlockGlazedTerracotta_purple_0,/assets/minecraft/textures/block/purple_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_purple_0.png,,block
422,purple_stained_glass,decoBlockStainedGlass_purple,/assets/minecraft/textures/block/purple_stained_glass.png,/textures/blocks/decoBlockStainedGlass_purple.png,,block
423,purple_terracotta,decoBlockTerracottaStained_purple,/assets/minecraft/textures/block/purple_terracotta.png,/textures/blocks/decoBlockTerracottaStained_purple.png,,block
424,purple_wool,cloth_10,/assets/minecraft/textures/block/purple_wool.png,/textures/blocks/cloth_10.png,,block
425,purple_wool,decoBlockCarpet_purple,/assets/minecraft/textures/block/purple_wool.png,/textures/blocks/decoBlockCarpet_purple.png,,block
426,quartz_block_bottom,quartzblock_bottom,/assets/minecraft/textures/block/quartz_block_bottom.png,/textures/blocks/quartzblock_bottom.png,,block
427,quartz_block_side,quartzblock_side,/assets/minecraft/textures/block/quartz_block_side.png,/textures/blocks/quartzblock_side.png,,block
428,quartz_block_side,quartzblock_top,/assets/minecraft/textures/block/quartz_block_side.png,/textures/blocks/quartzblock_top.png,,block
429,quartz_block_top,quartzblock_side,/assets/minecraft/textures/block/quartz_block_top.png,/textures/blocks/quartzblock_side.png,,block
430,quartz_block_top,quartzblock_top,/assets/minecraft/textures/block/quartz_block_top.png,/textures/blocks/quartzblock_top.png,,block
431,quartz_pillar,quartzblock_lines,/assets/minecraft/textures/block/quartz_pillar.png,/textures/blocks/quartzblock_lines.png,,block
432,quartz_pillar_top,quartzblock_lines_top,/assets/minecraft/textures/block/quartz_pillar_top.png,/textures/blocks/quartzblock_lines_top.png,,block
433,rail,rail,/assets/minecraft/textures/block/rail.png,/textures/blocks/rail.png,,block
434,rail_corner,rail_turn,/assets/minecraft/textures/block/rail_corner.png,/textures/blocks/rail_turn.png,,block
435,raw_gold_block,fcBlockChunkOreStorageGold,/assets/minecraft/textures/block/raw_gold_block.png,/textures/blocks/fcBlockChunkOreStorageGold.png,,block
436,raw_gold_block,fcBlockChunkOreGold,/assets/minecraft/textures/block/raw_gold_block.png,/textures/blocks/fcBlockChunkOreGold.png,,block
437,raw_iron_block,fcBlockChunkOreStorageIron,/assets/minecraft/textures/block/raw_iron_block.png,/textures/blocks/fcBlockChunkOreStorageIron.png,,block
438,raw_iron_block,fcBlockChunkOreIron,/assets/minecraft/textures/block/raw_iron_block.png,/textures/blocks/fcBlockChunkOreIron.png,,block
439,red_concrete,decoBlockConcreteColumn_red,/assets/minecraft/textures/block/red_concrete.png,/textures/blocks/decoBlockConcreteColumn_red.png,,block
440,red_concrete,decoBlockConcrete_red,/assets/minecraft/textures/block/red_concrete.png,/textures/blocks/decoBlockConcrete_red.png,,block
441,red_concrete_powder,decoBlockConcretePowder_red,/assets/minecraft/textures/block/red_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_red.png,,block
442,red_glazed_terracotta,decoBlockGlazedTerracotta_red_0,/assets/minecraft/textures/block/red_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_red_0.png,,block
443,red_mushroom,mushroom_red,/assets/minecraft/textures/block/red_mushroom.png,/textures/blocks/mushroom_red.png,,block
444,red_mushroom_block,mushroom_skin_red,/assets/minecraft/textures/block/red_mushroom_block.png,/textures/blocks/mushroom_skin_red.png,,block
445,red_nether_bricks,decoBlockNetherBrickRed,/assets/minecraft/textures/block/red_nether_bricks.png,/textures/blocks/decoBlockNetherBrickRed.png,,block
446,red_nether_bricks,decoBlockNetherBrickRedColumn,/assets/minecraft/textures/block/red_nether_bricks.png,/textures/blocks/decoBlockNetherBrickRedColumn.png,,block
447,red_sand,decoBlockRedSand,/assets/minecraft/textures/block/red_sand.png,/textures/blocks/decoBlockRedSand.png,,block
448,red_sandstone,decoBlockRedSandstoneColumn,/assets/minecraft/textures/block/red_sandstone.png,/textures/blocks/decoBlockRedSandstoneColumn.png,,block
449,red_sandstone,decoBlockRedSandstone_side,/assets/minecraft/textures/block/red_sandstone.png,/textures/blocks/decoBlockRedSandstone_side.png,,block
450,red_sandstone_bottom,decoBlockRedSandstone_bottom,/assets/minecraft/textures/block/red_sandstone_bottom.png,/textures/blocks/decoBlockRedSandstone_bottom.png,,block
451,red_sandstone_top,decoBlockRedSandstone_top,/assets/minecraft/textures/block/red_sandstone_top.png,/textures/blocks/decoBlockRedSandstone_top.png,,block
452,red_stained_glass,decoBlockStainedGlass_red,/assets/minecraft/textures/block/red_stained_glass.png,/textures/blocks/decoBlockStainedGlass_red.png,,block
453,red_terracotta,decoBlockTerracottaStained_red,/assets/minecraft/textures/block/red_terracotta.png,/textures/blocks/decoBlockTerracottaStained_red.png,,block
454,red_tulip,decoBlockTulip_0,/assets/minecraft/textures/block/red_tulip.png,/textures/blocks/decoBlockTulip_0.png,,block
455,red_wool,cloth_14,/assets/minecraft/textures/block/red_wool.png,/textures/blocks/cloth_14.png,,block
456,red_wool,decoBlockCarpet_red,/assets/minecraft/textures/block/red_wool.png,/textures/blocks/decoBlockCarpet_red.png,,block
457,redstone_block,blockRedstone,/assets/minecraft/textures/block/redstone_block.png,/textures/blocks/blockRedstone.png,,block
458,redstone_dust_overlay,redstoneDust_cross_overlay,/assets/minecraft/textures/block/redstone_dust_overlay.png,/textures/blocks/redstoneDust_cross_overlay.png,,block
459,redstone_dust_overlay,redstoneDust_line_overlay,/assets/minecraft/textures/block/redstone_dust_overlay.png,/textures/blocks/redstoneDust_line_overlay.png,,block
460,redstone_lamp,redstoneLight,/assets/minecraft/textures/block/redstone_lamp.png,/textures/blocks/redstoneLight.png,,block
461,redstone_lamp_on,redstoneLight_lit,/assets/minecraft/textures/block/redstone_lamp_on.png,/textures/blocks/redstoneLight_lit.png,,block
462,redstone_ore,oreRedstone,/assets/minecraft/textures/block/redstone_ore.png,/textures/blocks/oreRedstone.png,,block
463,redstone_torch,redtorch_lit,/assets/minecraft/textures/block/redstone_torch.png,/textures/blocks/redtorch_lit.png,,block
464,redstone_torch_off,redtorch,/assets/minecraft/textures/block/redstone_torch_off.png,/textures/blocks/redtorch.png,,block
465,repeater,repeater,/assets/minecraft/textures/block/repeater.png,/textures/blocks/repeater.png,,block
466,repeater_on,repeater_lit,/assets/minecraft/textures/block/repeater_on.png,/textures/blocks/repeater_lit.png,,block
467,respawn_anchor_bottom,decoBlockInfusedObsidian,/assets/minecraft/textures/block/respawn_anchor_bottom.png,/textures/blocks/decoBlockInfusedObsidian.png,,block
468,rose_bush_top,decoBlockFlower_14,/assets/minecraft/textures/block/rose_bush_top.png,/textures/blocks/decoBlockFlower_14.png,,block
469,sand,sand,/assets/minecraft/textures/block/sand.png,/textures/blocks/sand.png,,block
470,sandstone,fcBlockDecorativeSandstone_side,/assets/minecraft/textures/block/sandstone.png,/textures/blocks/fcBlockDecorativeSandstone_side.png,,block
471,sandstone,sandstone_side,/assets/minecraft/textures/block/sandstone.png,/textures/blocks/sandstone_side.png,,block
472,sandstone_bottom,fcBlockDecorativeSandstone_bottom,/assets/minecraft/textures/block/sandstone_bottom.png,/textures/blocks/fcBlockDecorativeSandstone_bottom.png,,block
473,sandstone_bottom,sandstone_bottom,/assets/minecraft/textures/block/sandstone_bottom.png,/textures/blocks/sandstone_bottom.png,,block
474,sandstone_top,fcBlockDecorativeSandstone_top,/assets/minecraft/textures/block/sandstone_top.png,/textures/blocks/fcBlockDecorativeSandstone_top.png,,block
475,sandstone_top,sandstone_top,/assets/minecraft/textures/block/sandstone_top.png,/textures/blocks/sandstone_top.png,,block
476,smooth_stone,stoneslab_top,/assets/minecraft/textures/block/smooth_stone.png,/textures/blocks/stoneslab_top.png,,block
477,smooth_stone,decoBlockPolishedStone,/assets/minecraft/textures/block/smooth_stone.png,/textures/blocks/decoBlockPolishedStone.png,,block
478,smooth_stone_slab_side,stoneslab_side,/assets/minecraft/textures/block/smooth_stone_slab_side.png,/textures/blocks/stoneslab_side.png,,block
479,snow,fcBlockSnowSolid,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowSolid.png,,block
480,snow,fcBlockSnowLooseSlab,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowLooseSlab.png,,block
481,snow,fcBlockSnowSolidSlab,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowSolidSlab.png,,block
482,snow,fcBlockSnowLoose,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowLoose.png,,block
483,snow,snow,/assets/minecraft/textures/block/snow.png,/textures/blocks/snow.png,,block
484,soul_sand,hellsand,/assets/minecraft/textures/block/soul_sand.png,/textures/blocks/hellsand.png,,block
485,soul_sand,fcBlockHopper_soulsand,/assets/minecraft/textures/block/soul_sand.png,/textures/blocks/fcBlockHopper_soulsand.png,,block
486,spawner,mobSpawner,/assets/minecraft/textures/block/spawner.png,/textures/blocks/mobSpawner.png,,block
487,spruce_door_bottom,decoBlockDoorSpruce_lower,/assets/minecraft/textures/block/spruce_door_bottom.png,/textures/blocks/decoBlockDoorSpruce_lower.png,,block
488,spruce_door_top,decoBlockDoorSpruce_upper,/assets/minecraft/textures/block/spruce_door_top.png,/textures/blocks/decoBlockDoorSpruce_upper.png,,block
489,spruce_leaves,leaves_spruce,/assets/minecraft/textures/block/spruce_leaves.png,/textures/blocks/leaves_spruce.png,,block
490,spruce_log,fcItemBarkSpruce,/assets/minecraft/textures/block/spruce_log.png,/textures/items/fcItemBarkSpruce.png,,block
491,spruce_log,tree_spruce,/assets/minecraft/textures/block/spruce_log.png,/textures/blocks/tree_spruce.png,,block
492,spruce_log_top,decoBlockLogSpruce_top,/assets/minecraft/textures/block/spruce_log_top.png,/textures/blocks/decoBlockLogSpruce_top.png,,block
493,spruce_planks,fcBlockDecorativeWoodSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/fcBlockDecorativeWoodSpruce.png,,block
494,spruce_planks,decoBlockChairSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/decoBlockChairSpruce.png,,block
495,spruce_planks,decoBlockGateSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/decoBlockGateSpruce.png,,block
496,spruce_planks,wood_spruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/wood_spruce.png,,block
497,spruce_planks,fcBlockScrewPump_side,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/fcBlockScrewPump_side.png,,block
498,spruce_sapling,sapling_spruce,/assets/minecraft/textures/block/spruce_sapling.png,/textures/blocks/sapling_spruce.png,,block
499,spruce_trapdoor,decoBlockTrapdoorSpruce,/assets/minecraft/textures/block/spruce_trapdoor.png,/textures/blocks/decoBlockTrapdoorSpruce.png,,block
500,stone,fcBlockDecorativeStone,/assets/minecraft/textures/block/stone.png,/textures/blocks/fcBlockDecorativeStone.png,,block
501,stone,stone,/assets/minecraft/textures/block/stone.png,/textures/blocks/stone.png,,block
502,stone_bricks,fcBlockColumnStoneBrick_side,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/fcBlockColumnStoneBrick_side.png,,block
503,stone_bricks,stonebricksmooth,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/stonebricksmooth.png,,block
504,stone_bricks,fcBlockDecorativeStoneBrick,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/fcBlockDecorativeStoneBrick.png,,block
505,stripped_acacia_log,decoBlockStrippedAcacia_side,/assets/minecraft/textures/block/stripped_acacia_log.png,/textures/blocks/decoBlockStrippedAcacia_side.png,,block
506,stripped_acacia_log_top,decoBlockStrippedAcacia_top,/assets/minecraft/textures/block/stripped_acacia_log_top.png,/textures/blocks/decoBlockStrippedAcacia_top.png,,block
507,stripped_birch_log,decoBlockStrippedBirch_side,/assets/minecraft/textures/block/stripped_birch_log.png,/textures/blocks/decoBlockStrippedBirch_side.png,,block
508,stripped_birch_log_top,decoBlockStrippedBirch_top,/assets/minecraft/textures/block/stripped_birch_log_top.png,/textures/blocks/decoBlockStrippedBirch_top.png,,block
509,stripped_dark_oak_log,decoBlockStrippedCherry_side,/assets/minecraft/textures/block/stripped_dark_oak_log.png,/textures/blocks/decoBlockStrippedCherry_side.png,,block
510,stripped_dark_oak_log_top,decoBlockStrippedCherry_top,/assets/minecraft/textures/block/stripped_dark_oak_log_top.png,/textures/blocks/decoBlockStrippedCherry_top.png,,block
511,stripped_jungle_log,decoBlockStrippedJungle_side,/assets/minecraft/textures/block/stripped_jungle_log.png,/textures/blocks/decoBlockStrippedJungle_side.png,,block
512,stripped_jungle_log_top,decoBlockStrippedJungle_top,/assets/minecraft/textures/block/stripped_jungle_log_top.png,/textures/blocks/decoBlockStrippedJungle_top.png,,block
513,stripped_oak_log,decoBlockStrippedOak_side,/assets/minecraft/textures/block/stripped_oak_log.png,/textures/blocks/decoBlockStrippedOak_side.png,,block
514,stripped_oak_log_top,decoBlockStrippedOak_top,/assets/minecraft/textures/block/stripped_oak_log_top.png,/textures/blocks/decoBlockStrippedOak_top.png,,block
515,stripped_spruce_log,decoBlockStrippedSpruce_side,/assets/minecraft/textures/block/stripped_spruce_log.png,/textures/blocks/decoBlockStrippedSpruce_side.png,,block
516,stripped_spruce_log_top,decoBlockStrippedSpruce_top,/assets/minecraft/textures/block/stripped_spruce_log_top.png,/textures/blocks/decoBlockStrippedSpruce_top.png,,block
517,terracotta,decoBlockTerracotta,/assets/minecraft/textures/block/terracotta.png,/textures/blocks/decoBlockTerracotta.png,,block
518,tnt_bottom,tnt_bottom,/assets/minecraft/textures/block/tnt_bottom.png,/textures/blocks/tnt_bottom.png,,block
519,tnt_side,tnt_side,/assets/minecraft/textures/block/tnt_side.png,/textures/blocks/tnt_side.png,,block
520,tnt_top,tnt_top,/assets/minecraft/textures/block/tnt_top.png,/textures/blocks/tnt_top.png,,block
521,torch,torch,/assets/minecraft/textures/block/torch.png,/textures/blocks/torch.png,,block
522,torch,fcBlockTorchFiniteBurning,/assets/minecraft/textures/block/torch.png,/textures/blocks/fcBlockTorchFiniteBurning.png,,block
523,torch,fcBlockTorchNetherBurning,/assets/minecraft/textures/block/torch.png,/textures/blocks/fcBlockTorchNetherBurning.png,,block
524,tripwire_hook,tripWireSource,/assets/minecraft/textures/block/tripwire_hook.png,/textures/blocks/tripWireSource.png,,block
525,vine,vine,/assets/minecraft/textures/block/vine.png,/textures/blocks/vine.png,,block
526,wheat_stage0,crops_0,/assets/minecraft/textures/block/wheat_stage0.png,/textures/blocks/crops_0.png,,block
527,wheat_stage1,crops_1,/assets/minecraft/textures/block/wheat_stage1.png,/textures/blocks/crops_1.png,,block
528,wheat_stage2,crops_2,/assets/minecraft/textures/block/wheat_stage2.png,/textures/blocks/crops_2.png,,block
529,wheat_stage3,crops_3,/assets/minecraft/textures/block/wheat_stage3.png,/textures/blocks/crops_3.png,,block
530,wheat_stage4,crops_4,/assets/minecraft/textures/block/wheat_stage4.png,/textures/blocks/crops_4.png,,block
531,wheat_stage5,crops_5,/assets/minecraft/textures/block/wheat_stage5.png,/textures/blocks/crops_5.png,,block
532,wheat_stage6,crops_6,/assets/minecraft/textures/block/wheat_stage6.png,/textures/blocks/crops_6.png,,block
533,wheat_stage7,crops_7,/assets/minecraft/textures/block/wheat_stage7.png,/textures/blocks/crops_7.png,,block
534,white_concrete,decoBlockConcrete_white,/assets/minecraft/textures/block/white_concrete.png,/textures/blocks/decoBlockConcrete_white.png,,block
535,white_concrete,decoBlockConcreteColumn_white,/assets/minecraft/textures/block/white_concrete.png,/textures/blocks/decoBlockConcreteColumn_white.png,,block
536,white_concrete_powder,decoBlockConcretePowder_white,/assets/minecraft/textures/block/white_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_white.png,,block
537,white_glazed_terracotta,decoBlockGlazedTerracotta_white_0,/assets/minecraft/textures/block/white_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_white_0.png,,block
538,white_stained_glass,decoBlockStainedGlass_white,/assets/minecraft/textures/block/white_stained_glass.png,/textures/blocks/decoBlockStainedGlass_white.png,,block
539,white_terracotta,decoBlockTerracottaStained_white,/assets/minecraft/textures/block/white_terracotta.png,/textures/blocks/decoBlockTerracottaStained_white.png,,block
540,white_tulip,decoBlockTulip_3,/assets/minecraft/textures/block/white_tulip.png,/textures/blocks/decoBlockTulip_3.png,,block
541,white_wool,cloth_0,/assets/minecraft/textures/block/white_wool.png,/textures/blocks/cloth_0.png,,block
542,white_wool,fcwindmillcloth,/assets/minecraft/textures/block/white_wool.png,/btwmodtex/fcwindmillcloth.png,,block
543,white_wool,decoBlockCarpet_white,/assets/minecraft/textures/block/white_wool.png,/textures/blocks/decoBlockCarpet_white.png,,block
544,wither_rose,decoBlockFlower2_0,/assets/minecraft/textures/block/wither_rose.png,/textures/blocks/decoBlockFlower2_0.png,,block
545,yellow_concrete,decoBlockConcreteColumn_yellow,/assets/minecraft/textures/block/yellow_concrete.png,/textures/blocks/decoBlockConcreteColumn_yellow.png,,block
546,yellow_concrete,decoBlockConcrete_yellow,/assets/minecraft/textures/block/yellow_concrete.png,/textures/blocks/decoBlockConcrete_yellow.png,,block
547,yellow_concrete_powder,decoBlockConcretePowder_yellow,/assets/minecraft/textures/block/yellow_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_yellow.png,,block
548,yellow_glazed_terracotta,decoBlockGlazedTerracotta_yellow_0,/assets/minecraft/textures/block/yellow_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_yellow_0.png,,block
549,yellow_stained_glass,decoBlockStainedGlass_yellow,/assets/minecraft/textures/block/yellow_stained_glass.png,/textures/blocks/decoBlockStainedGlass_yellow.png,,block
550,yellow_terracotta,decoBlockTerracottaStained_yellow,/assets/minecraft/textures/block/yellow_terracotta.png,/textures/blocks/decoBlockTerracottaStained_yellow.png,,block
551,yellow_wool,decoBlockCarpet_yellow,/assets/minecraft/textures/block/yellow_wool.png,/textures/blocks/decoBlockCarpet_yellow.png,,block
552,yellow_wool,cloth_4,/assets/minecraft/textures/block/yellow_wool.png,/textures/blocks/cloth_4.png,,block
553,foliage,foliagecolor,/assets/minecraft/textures/colormap/foliage.png,/misc/foliagecolor.png,,colormap
554,bat,bat,/assets/minecraft/textures/entity/bat.png,/mob/bat.png,,entity
555,blaze,fire,/assets/minecraft/textures/entity/blaze.png,/mob/fire.png,,entity
556,ocelot,ozelot,/assets/minecraft/textures/entity/cat/ocelot.png,/mob/ozelot.png,,entity
557,siamese,cat_siamese,/assets/minecraft/textures/entity/cat/siamese.png,/mob/cat_siamese.png,,entity
558,tabby,cat_tabby,/assets/minecraft/textures/entity/cat/tabby.png,/btwmodtex/cat_tabby.png,,entity
559,brown_mooshroom,redcow2,/assets/minecraft/textures/entity/cow/brown_mooshroom.png,/mob/redcow2.png,,entity
560,cow,cow,/assets/minecraft/textures/entity/cow/cow.png,/mob/cow.png,,entity
561,red_mooshroom,redcow,/assets/minecraft/textures/entity/cow/red_mooshroom.png,/mob/redcow.png,,entity
562,creeper_armor,power,/assets/minecraft/textures/entity/creeper/creeper_armor.png,/armor/power.png,,entity
563,end_crystal_beam,beam,/assets/minecraft/textures/entity/end_crystal/end_crystal_beam.png,/mob/enderdragon/beam.png,,entity
564,end_portal,particlefield,/assets/minecraft/textures/entity/end_portal.png,/misc/particlefield.png,,entity
565,dragon_eyes,ender_eyes,/assets/minecraft/textures/entity/enderdragon/dragon_eyes.png,/mob/enderdragon/ender_eyes.png,,entity
566,enderman,enderman,/assets/minecraft/textures/entity/enderman/enderman.png,/mob/enderman.png,,entity
567,enderman_eyes,enderman_eyes,/assets/minecraft/textures/entity/enderman/enderman_eyes.png,/mob/enderman_eyes.png,,entity
568,experience_orb,xporb,/assets/minecraft/textures/entity/experience_orb.png,/item/xporb.png,,entity
569,ghast,ghast,/assets/minecraft/textures/entity/ghast/ghast.png,/mob/ghast.png,,entity
570,ghast_shooting,ghast_fire,/assets/minecraft/textures/entity/ghast/ghast_shooting.png,/mob/ghast_fire.png,,entity
571,iron_golem,villager_golem,/assets/minecraft/textures/entity/iron_golem/iron_golem.png,/mob/villager_golem.png,,entity
572,pig,pig,/assets/minecraft/textures/entity/pig/pig.png,/mob/pig.png,,entity
573,pig_saddle,saddle,/assets/minecraft/textures/entity/pig/pig_saddle.png,/mob/saddle.png,,entity
574,sheep,sheep,/assets/minecraft/textures/entity/sheep/sheep.png,/mob/sheep.png,,entity
575,sheep_fur,sheep_fur,/assets/minecraft/textures/entity/sheep/sheep_fur.png,/mob/sheep_fur.png,,entity
576,acacia,signAcacia,/assets/minecraft/textures/entity/signs/acacia.png,/deco/signAcacia.png,,entity
577,birch,signBirch,/assets/minecraft/textures/entity/signs/birch.png,/deco/signBirch.png,,entity
578,dark_oak,signCherry,/assets/minecraft/textures/entity/signs/dark_oak.png,/deco/signCherry.png,,entity
579,jungle,signJungle,/assets/minecraft/textures/entity/signs/jungle.png,/deco/signJungle.png,,entity
580,oak,sign,/assets/minecraft/textures/entity/signs/oak.png,/item/sign.png,,entity
581,spruce,signSpruce,/assets/minecraft/textures/entity/signs/spruce.png,/deco/signSpruce.png,,entity
582,silverfish,silverfish,/assets/minecraft/textures/entity/silverfish.png,/mob/silverfish.png,,entity
583,wither_skeleton,skeleton_wither,/assets/minecraft/textures/entity/skeleton/wither_skeleton.png,/mob/skeleton_wither.png,,entity
584,magmacube,lava,/assets/minecraft/textures/entity/slime/magmacube.png,/mob/lava.png,,entity
585,slime,slime,/assets/minecraft/textures/entity/slime/slime.png,/mob/slime.png,,entity
586,snow_golem,snowman,/assets/minecraft/textures/entity/snow_golem.png,/mob/snowman.png,,entity
587,cave_spider,cavespider,/assets/minecraft/textures/entity/spider/cave_spider.png,/mob/cavespider.png,,entity
588,spider,spider,/assets/minecraft/textures/entity/spider/spider.png,/mob/spider.png,,entity
589,spider_eyes,spider_eyes,/assets/minecraft/textures/entity/spider_eyes.png,/mob/spider_eyes.png,,entity
590,squid,squid,/assets/minecraft/textures/entity/squid.png,/mob/squid.png,,entity
591,squid,squid,/assets/minecraft/textures/entity/squid/squid.png,/mob/squid.png,,entity
592,butcher,butcher,/assets/minecraft/textures/entity/villager/butcher.png,/mob/villager/butcher.png,,entity
593,farmer,farmer,/assets/minecraft/textures/entity/villager/farmer.png,/mob/villager/farmer.png,,entity
594,librarian,librarian,/assets/minecraft/textures/entity/villager/librarian.png,/mob/villager/librarian.png,,entity
595,priest,priest,/assets/minecraft/textures/entity/villager/priest.png,/mob/villager/priest.png,,entity
596,smith,smith,/assets/minecraft/textures/entity/villager/smith.png,/mob/villager/smith.png,,entity
597,witch,witch,/assets/minecraft/textures/entity/witch.png,/mob/villager/witch.png,,entity
598,wither_armor,witherarmor,/assets/minecraft/textures/entity/wither/wither_armor.png,/armor/witherarmor.png,,entity
599,wither_invulnerable,wither_invul,/assets/minecraft/textures/entity/wither/wither_invulnerable.png,/mob/wither_invul.png,,entity
600,wolf,wolf,/assets/minecraft/textures/entity/wolf/wolf.png,/mob/wolf.png,,entity
601,wolf_angry,wolf_angry,/assets/minecraft/textures/entity/wolf/wolf_angry.png,/mob/wolf_angry.png,,entity
602,wolf_collar,wolf_collar,/assets/minecraft/textures/entity/wolf/wolf_collar.png,/mob/wolf_collar.png,,entity
603,wolf_tame,wolf_tame,/assets/minecraft/textures/entity/wolf/wolf_tame.png,/mob/wolf_tame.png,,entity
604,husk,zombie3,/assets/minecraft/textures/entity/zombie/husk.png,/mob/zombie3.png,,entity
605,zombie,zombie,/assets/minecraft/textures/entity/zombie/zombie.png,/mob/zombie.png,,entity
606,clouds,clouds,/assets/minecraft/textures/environment/clouds.png,/environment/clouds.png,,environment
607,end_sky,tunnel,/assets/minecraft/textures/environment/end_sky.png,/misc/tunnel.png,,environment
608,moon_phases,moon_phases,/assets/minecraft/textures/environment/moon_phases.png,/environment/moon_phases.png,,environment
609,rain,rain,/assets/minecraft/textures/environment/rain.png,/environment/rain.png,,environment
610,sun,sun,/assets/minecraft/textures/environment/sun.png,/environment/sun.png,,environment
611,book,book,/assets/minecraft/textures/gui/book.png,/gui/book.png,,gui
612,brewing_stand,alchemy,/assets/minecraft/textures/gui/container/brewing_stand.png,/gui/alchemy.png,,gui
613,crafting_table,crafting,/assets/minecraft/textures/gui/container/crafting_table.png,/gui/crafting.png,,gui
614,tab_item_search,search,/assets/minecraft/textures/gui/container/creative_inventory/tab_item_search.png,/gui/creative_inv/search.png,,gui
615,tab_items,list_items,/assets/minecraft/textures/gui/container/creative_inventory/tab_items.png,/gui/creative_inv/list_items.png,,gui
616,tabs,allitems,/assets/minecraft/textures/gui/container/creative_inventory/tabs.png,/gui/allitems.png,,gui
617,dispenser,trap,/assets/minecraft/textures/gui/container/dispenser.png,/gui/trap.png,,gui
618,furnace,furnace,/assets/minecraft/textures/gui/container/furnace.png,/gui/furnace.png,,gui
619,generic_54,container,/assets/minecraft/textures/gui/container/generic_54.png,/gui/container.png,,gui
620,hopper,hopper,/assets/minecraft/textures/gui/container/hopper.png,/gui/hopper.png,,gui
621,stats_icons,slot,/assets/minecraft/textures/gui/container/stats_icons.png,/gui/slot.png,,gui
622,villager,trading,/assets/minecraft/textures/gui/container/villager.png,/gui/trading.png,,gui
623,demo_background,demo_bg,/assets/minecraft/textures/gui/demo_background.png,/gui/demo_bg.png,,gui
624,icons,icons,/assets/minecraft/textures/gui/icons.png,/gui/icons.png,,gui
625,options_background,background,/assets/minecraft/textures/gui/options_background.png,/gui/background.png,,gui
626,panorama_0,panorama0,/assets/minecraft/textures/gui/title/background/panorama_0.png,/title/bg/panorama0.png,,gui
627,panorama_1,panorama1,/assets/minecraft/textures/gui/title/background/panorama_1.png,/title/bg/panorama1.png,,gui
628,panorama_2,panorama2,/assets/minecraft/textures/gui/title/background/panorama_2.png,/title/bg/panorama2.png,,gui
629,panorama_3,panorama3,/assets/minecraft/textures/gui/title/background/panorama_3.png,/title/bg/panorama3.png,,gui
630,panorama_4,panorama4,/assets/minecraft/textures/gui/title/background/panorama_4.png,/title/bg/panorama4.png,,gui
631,panorama_5,panorama5,/assets/minecraft/textures/gui/title/background/panorama_5.png,/title/bg/panorama5.png,,gui
632,minecraft,mclogo,/assets/minecraft/textures/gui/title/minecraft.png,/title/mclogo.png,,gui
633,mojang,mojang,/assets/minecraft/textures/gui/title/mojang.png,/title/mojang.png,,gui
